accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate,epoch,track,fold,mode_label
0.5428645014762878,0.559933066368103,0.6882111430168152,0.5173759460449219,0.5188782215118408,0.6953796744346619,0.0010000000474974513,8,vanilla_price_only,3,inner_epoch_selection
0.542961061000824,0.5626224279403687,0.687420666217804,0.5145630836486816,0.5201495289802551,0.695859968662262,0.0005000000237487257,9,vanilla_price_only,3,inner_epoch_selection
0.5436370968818665,0.5644683241844177,0.6869169473648071,0.5111151337623596,0.5174039006233215,0.6968071460723877,0.0005000000237487257,10,vanilla_price_only,3,inner_epoch_selection
0.5457940101623535,0.5673351883888245,0.6863875985145569,0.5099355578422546,0.5167985558509827,0.6969838738441467,0.0005000000237487257,11,vanilla_price_only,3,inner_epoch_selection
0.5134592056274414,0.5196453332901001,0.6971238255500793,,,,,1,vanilla_price_only,3,final_full_outer_train
0.5248745679855347,0.5327030420303345,0.6932465434074402,,,,,2,vanilla_price_only,3,final_full_outer_train
0.5281692743301392,0.5388109683990479,0.6920405626296997,,,,,3,vanilla_price_only,3,final_full_outer_train
0.5296458005905151,0.5407456159591675,0.691598653793335,,,,,4,vanilla_price_only,3,final_full_outer_train
0.5326671004295349,0.5459804534912109,0.6905457973480225,,,,,5,vanilla_price_only,3,final_full_outer_train
0.5114066004753113,0.515669047832489,0.7001788020133972,0.5237066745758057,0.5350044369697571,0.6930175423622131,0.0010000000474974513,1,vanilla_volume_assisted,1,inner_epoch_selection
0.5239625573158264,0.5335654020309448,0.6937433481216431,0.5283071994781494,0.5410881042480469,0.6925963163375854,0.0010000000474974513,2,vanilla_volume_assisted,1,inner_epoch_selection
0.5280654430389404,0.5394688844680786,0.6924402117729187,0.5272744297981262,0.5383369326591492,0.6922177672386169,0.0010000000474974513,3,vanilla_volume_assisted,1,inner_epoch_selection
0.5324402451515198,0.5443214774131775,0.6912033557891846,0.5260539054870605,0.5402010083198547,0.6932531595230103,0.0010000000474974513,4,vanilla_volume_assisted,1,inner_epoch_selection
0.5331817269325256,0.5488829016685486,0.6901967525482178,0.5260539054870605,0.5373010039329529,0.6925780773162842,0.0010000000474974513,5,vanilla_volume_assisted,1,inner_epoch_selection
0.5384957790374756,0.5542418956756592,0.6892732977867126,0.5206083655357361,0.5359950065612793,0.6940186619758606,0.0010000000474974513,6,vanilla_volume_assisted,1,inner_epoch_selection
0.5405471920967102,0.5577846765518188,0.6884182095527649,0.5207961797714233,0.53574538230896,0.6937560439109802,0.0005000000237487257,7,vanilla_volume_assisted,1,inner_epoch_selection
0.5447736978530884,0.5635018944740295,0.6871534585952759,0.5260539054870605,0.5374332070350647,0.6927160024642944,0.0005000000237487257,8,vanilla_volume_assisted,1,inner_epoch_selection
0.5145568251609802,0.521062970161438,0.6971079707145691,,,,,1,vanilla_volume_assisted,1,final_full_outer_train
0.525474488735199,0.5363256931304932,0.6929997801780701,,,,,2,vanilla_volume_assisted,1,final_full_outer_train
