track,feature_set,mode,feature,mean_gain_importance,mean_split_importance,mean_gain_share,std_gain_share,rank_by_mean_gain
vanilla_volume_assisted,volume_assisted,vanilla,lower_wick_pct,1693.5740052064264,176.33333333333334,0.025831143086728167,0.003372514728729592,8.0
vanilla_volume_assisted,volume_assisted,vanilla,roc_5,1672.2440872192383,159.66666666666666,0.028886467157799096,0.0044083311407126895,9.0
vanilla_volume_assisted,volume_assisted,vanilla,log_ret_3,1584.5756828784943,134.66666666666666,0.0246901646761786,0.0031031910885160265,10.0
vanilla_volume_assisted,volume_assisted,vanilla,upper_wick_pct,1563.5444535414379,154.66666666666666,0.0259021560932622,0.0015240643116920156,11.0
vanilla_volume_assisted,volume_assisted,vanilla,close_sma_200_ratio,1481.7213927110035,153.0,0.023713678104111666,0.0006536236467556797,12.0
vanilla_volume_assisted,volume_assisted,vanilla,rolling_vol_200,1475.1594333648682,152.66666666666666,0.022814178320433132,0.002226102667995871,13.0
vanilla_volume_assisted,volume_assisted,vanilla,rolling_vol_100,1416.7390154997508,148.33333333333334,0.0214844400351203,0.0030969150367322978,14.0
vanilla_volume_assisted,volume_assisted,vanilla,log_ret_48,1386.4239894549053,146.66666666666666,0.021453551816141298,0.0025428127264864584,15.0
vanilla_volume_assisted,volume_assisted,vanilla,rolling_vol_10,1326.357766310374,140.0,0.020022695835362998,0.0031156427923892636,16.0
vanilla_volume_assisted,volume_assisted,vanilla,rolling_vol_5,1293.7139995892842,140.0,0.0184620266304869,0.005735999297405615,17.0
vanilla_volume_assisted,volume_assisted,vanilla,bb_width_pct_20,1256.1726301511128,126.66666666666667,0.0197970358580405,0.002322395503008292,18.0
vanilla_volume_assisted,volume_assisted,vanilla,close_sma_100_ratio,1212.441412448883,119.66666666666667,0.019705546060991865,0.005229291034642418,19.0
vanilla_volume_assisted,volume_assisted,vanilla,log_ret_6,1201.75346382459,121.33333333333333,0.018354607749102733,0.0025220135890717827,20.0
