mean,std,timeframe,month
0.04663001121123374,1.1316340708777484,M5,2020-01-01 00:00:00+00:00
0.037201783321620996,1.1423552031957622,M5,2020-02-01 00:00:00+00:00
0.01971627369597098,1.1162399062929838,M5,2020-03-01 00:00:00+00:00
0.018199044899665416,1.1107455679219973,M5,2020-04-01 00:00:00+00:00
0.012844712467120803,1.117006058539027,M5,2020-05-01 00:00:00+00:00
0.02802043250280799,1.1326442013702942,M5,2020-06-01 00:00:00+00:00
0.02566433596057301,1.1471070080999863,M5,2020-07-01 00:00:00+00:00
-0.007045743801632729,1.140694173506975,M5,2020-08-01 00:00:00+00:00
0.006088941495281148,1.148259356707219,M5,2020-09-01 00:00:00+00:00
0.011406378284776433,1.1463102183767278,M5,2020-10-01 00:00:00+00:00
0.004605483280526556,1.1104976808094156,M5,2020-11-01 00:00:00+00:00
0.030467860387922364,1.1108433395382635,M5,2020-12-01 00:00:00+00:00
0.03308546417903751,1.1029335136893479,M5,2021-01-01 00:00:00+00:00
0.0211486685451829,1.1188670344933114,M5,2021-02-01 00:00:00+00:00
0.004019643136541079,1.1408609620085837,M5,2021-03-01 00:00:00+00:00
0.0071057792037886695,1.1736394839808277,M5,2021-04-01 00:00:00+00:00
-0.013453839586539328,1.177335368720339,M5,2021-05-01 00:00:00+00:00
-0.023664640266733858,1.1571342626663217,M5,2021-06-01 00:00:00+00:00
0.017990412305822878,1.146112199208107,M5,2021-07-01 00:00:00+00:00
0.005548475620390902,1.1417537551754857,M5,2021-08-01 00:00:00+00:00
0.014130219262179331,1.1664670715743635,M5,2021-09-01 00:00:00+00:00
0.006905136142852473,1.17908484917123,M5,2021-10-01 00:00:00+00:00
0.0037406799560476896,1.1313279393183169,M5,2021-11-01 00:00:00+00:00
-0.00827113401412583,1.1243595426642867,M5,2021-12-01 00:00:00+00:00
-0.000658258863855774,1.14695179166602,M5,2022-01-01 00:00:00+00:00
-0.0016995194728822473,1.148652941796233,M5,2022-02-01 00:00:00+00:00
0.009493833402160621,1.1395425326156623,M5,2022-03-01 00:00:00+00:00
0.04091750599335108,1.1504950902510014,M5,2022-04-01 00:00:00+00:00
0.028043622154387896,1.1753423260337705,M5,2022-05-01 00:00:00+00:00
0.022003571682788575,1.166520702406754,M5,2022-06-01 00:00:00+00:00
0.018073599824519306,1.158422528178425,M5,2022-07-01 00:00:00+00:00
0.03740135594083759,1.1820931512604207,M5,2022-08-01 00:00:00+00:00
0.0449592287924592,1.1867793478041067,M5,2022-09-01 00:00:00+00:00
0.029656836666282153,1.1659429815569586,M5,2022-10-01 00:00:00+00:00
-0.004336064856592579,1.1200425183590277,M5,2022-11-01 00:00:00+00:00
0.026137902482807923,1.1081253706915601,M5,2022-12-01 00:00:00+00:00
0.01958405889735125,1.077667234119603,M5,2023-01-01 00:00:00+00:00
0.01724534005888463,1.0829072025364659,M5,2023-02-01 00:00:00+00:00
0.009832640621574785,1.0923247547037014,M5,2023-03-01 00:00:00+00:00
-0.006755770117488675,1.0722896438641498,M5,2023-04-01 00:00:00+00:00
-0.021228975931319137,1.0954522217781943,M5,2023-05-01 00:00:00+00:00
-0.01203554606051508,1.0877102737138964,M5,2023-06-01 00:00:00+00:00
0.012164642651597666,1.0953530758846364,M5,2023-07-01 00:00:00+00:00
-0.020641158258956304,1.0676228300723796,M5,2023-08-01 00:00:00+00:00
0.016488562463952715,1.0839829573453827,M5,2023-09-01 00:00:00+00:00
-0.01322268405422135,1.091659560773464,M5,2023-10-01 00:00:00+00:00
0.0033908860070900573,1.0711231593375663,M5,2023-11-01 00:00:00+00:00
-0.013385050142475097,1.0898620007577426,M5,2023-12-01 00:00:00+00:00
0.01940677761185163,1.1039206209620298,M5,2024-01-01 00:00:00+00:00
0.015870426879371756,1.0933771666322156,M5,2024-02-01 00:00:00+00:00
0.03385465877902815,1.0952729383005038,M5,2024-03-01 00:00:00+00:00
0.005759915654073402,1.128268424477729,M5,2024-04-01 00:00:00+00:00
0.01612544222496567,1.1342403298408776,M5,2024-05-01 00:00:00+00:00
0.00040263767166034276,1.1243020227685234,M5,2024-06-01 00:00:00+00:00
0.012389994669769496,1.1217687355901287,M5,2024-07-01 00:00:00+00:00
0.0005695164175144137,1.1221994729146694,M5,2024-08-01 00:00:00+00:00
-0.0006848418702643342,1.1311108929795959,M5,2024-09-01 00:00:00+00:00
0.01397291462609832,1.1368956141016509,M5,2024-10-01 00:00:00+00:00
0.014721282574755622,1.1231837183211246,M5,2024-11-01 00:00:00+00:00
0.026176557390853363,1.1527922853584418,M5,2024-12-01 00:00:00+00:00
0.035586032923124095,1.1329556246280004,M5,2025-01-01 00:00:00+00:00
0.037609358403053426,1.1073221820424248,M5,2025-02-01 00:00:00+00:00
0.039963304402543566,1.1444104759825238,M5,2025-03-01 00:00:00+00:00
0.012698261084546407,1.1247671222805466,M5,2025-04-01 00:00:00+00:00
-0.0096833323489073,1.118935897925806,M5,2025-05-01 00:00:00+00:00
-0.0045229814695906985,1.1342349423498326,M5,2025-06-01 00:00:00+00:00
0.03066025393493672,1.130035079915692,M5,2025-07-01 00:00:00+00:00
0.012998579159119747,1.1263497288726392,M5,2025-08-01 00:00:00+00:00
0.023037698381132968,1.1348475720064164,M5,2025-09-01 00:00:00+00:00
0.017350637086435926,1.1186529140616377,M5,2025-10-01 00:00:00+00:00
0.024802572292585413,1.1154054122044321,M5,2025-11-01 00:00:00+00:00
0.023588758808918423,1.1477976387799684,M5,2025-12-01 00:00:00+00:00
0.002974689855362529,1.1352149598438985,M5,2026-01-01 00:00:00+00:00
0.00023342318036837807,1.135438974865615,M5,2026-02-01 00:00:00+00:00
-0.021013029575389648,1.1565858118426036,M5,2026-03-01 00:00:00+00:00
0.05904024274152714,1.1307654941606642,M15,2016-01-01 00:00:00+00:00
0.05756923548212502,1.1554429475693886,M15,2016-02-01 00:00:00+00:00
0.04541968608786953,1.155358916719391,M15,2016-03-01 00:00:00+00:00
0.07168829351928867,1.1597821511415698,M15,2016-04-01 00:00:00+00:00
0.05946805388601586,1.1507742943147083,M15,2016-05-01 00:00:00+00:00
0.07339597519752797,1.1640417165886918,M15,2016-06-01 00:00:00+00:00
0.0458313956538483,1.1648666737580997,M15,2016-07-01 00:00:00+00:00
0.03554706008384912,1.175325924715365,M15,2016-08-01 00:00:00+00:00
0.09764246006154341,1.1818019081215312,M15,2016-09-01 00:00:00+00:00
0.08543438966074317,1.1636425034175986,M15,2016-10-01 00:00:00+00:00
0.11555695360967962,1.157975825173355,M15,2016-11-01 00:00:00+00:00
0.06963150975489438,1.1545514787683457,M15,2016-12-01 00:00:00+00:00
0.09564807374457919,1.1658014409473447,M15,2017-01-01 00:00:00+00:00
0.0675585486375078,1.1747269458527336,M15,2017-02-01 00:00:00+00:00
0.0843463387867679,1.1583990483254856,M15,2017-03-01 00:00:00+00:00
0.06022679882560658,1.1434941835190922,M15,2017-04-01 00:00:00+00:00
0.050830741037641756,1.1664785617523061,M15,2017-05-01 00:00:00+00:00
0.07237810837542193,1.1546517727785803,M15,2017-06-01 00:00:00+00:00
0.06958878944438654,1.160315074946359,M15,2017-07-01 00:00:00+00:00
0.035588412075267736,1.177076927481036,M15,2017-08-01 00:00:00+00:00
0.06701161050812238,1.1594405757773802,M15,2017-09-01 00:00:00+00:00
0.037691552980452,1.1639454034169212,M15,2017-10-01 00:00:00+00:00
0.059647352882804414,1.1573672963791055,M15,2017-11-01 00:00:00+00:00
0.05518236806441924,1.1806168647781383,M15,2017-12-01 00:00:00+00:00
0.02993635522713939,1.1340425490370734,M15,2018-01-01 00:00:00+00:00
0.06785512404244151,1.1379686124103785,M15,2018-02-01 00:00:00+00:00
0.02615249585029325,1.1480177358472943,M15,2018-03-01 00:00:00+00:00
0.02711033912887626,1.1679794928523572,M15,2018-04-01 00:00:00+00:00
0.05907739571326294,1.1724032519191827,M15,2018-05-01 00:00:00+00:00
0.049171310599053795,1.1490918508082408,M15,2018-06-01 00:00:00+00:00
0.03472069881242096,1.1728456800686262,M15,2018-07-01 00:00:00+00:00
0.037781234645753246,1.1676118987521704,M15,2018-08-01 00:00:00+00:00
0.08286692612830326,1.1971444688823607,M15,2018-09-01 00:00:00+00:00
0.07733014678357336,1.1612865337870817,M15,2018-10-01 00:00:00+00:00
0.07972051126174574,1.1289604238782018,M15,2018-11-01 00:00:00+00:00
0.10182081708733055,1.1289585698906037,M15,2018-12-01 00:00:00+00:00
0.08416828271487684,1.1558220540902349,M15,2019-01-01 00:00:00+00:00
0.06845545225070587,1.1100085142891916,M15,2019-02-01 00:00:00+00:00
0.12329899829419376,1.1709779353805587,M15,2019-03-01 00:00:00+00:00
0.07293294559469848,1.1485877385986012,M15,2019-04-01 00:00:00+00:00
0.11891895107004956,1.156338173555821,M15,2019-05-01 00:00:00+00:00
0.044024239779583724,1.1578431030614944,M15,2019-06-01 00:00:00+00:00
0.03397328659450861,1.1264892705919223,M15,2019-07-01 00:00:00+00:00
0.033735181776288044,1.136822653390779,M15,2019-08-01 00:00:00+00:00
0.052477658403446543,1.145281896444848,M15,2019-09-01 00:00:00+00:00
0.0849891626164992,1.1655236359029721,M15,2019-10-01 00:00:00+00:00
0.08153692765613434,1.159476248219026,M15,2019-11-01 00:00:00+00:00
0.07132679991819675,1.194015231262782,M15,2019-12-01 00:00:00+00:00
0.08010301357802037,1.1542566198613562,M15,2020-01-01 00:00:00+00:00
0.04501131602716886,1.1550141084984586,M15,2020-02-01 00:00:00+00:00
0.046305425780374866,1.1529671930786183,M15,2020-03-01 00:00:00+00:00
0.05449293074828137,1.1715556865393963,M15,2020-04-01 00:00:00+00:00
0.051542799209662184,1.1903700909714476,M15,2020-05-01 00:00:00+00:00
0.0526614946547317,1.1805288663622249,M15,2020-06-01 00:00:00+00:00
0.06878595066644844,1.175175202981561,M15,2020-07-01 00:00:00+00:00
0.030644159007515326,1.1963236523839673,M15,2020-08-01 00:00:00+00:00
0.07008703629532068,1.191907362505774,M15,2020-09-01 00:00:00+00:00
0.08425950191372991,1.2085057672186283,M15,2020-10-01 00:00:00+00:00
0.046746356775973774,1.1407532693031088,M15,2020-11-01 00:00:00+00:00
0.0594512784880108,1.1235417211303291,M15,2020-12-01 00:00:00+00:00
0.10348840195300413,1.1488091289644047,M15,2021-01-01 00:00:00+00:00
0.06065438158234077,1.1601132177601132,M15,2021-02-01 00:00:00+00:00
0.0590187423406578,1.1794291383659394,M15,2021-03-01 00:00:00+00:00
0.0766992478650207,1.2224947835935578,M15,2021-04-01 00:00:00+00:00
0.05009904541565478,1.2120534646896637,M15,2021-05-01 00:00:00+00:00
0.030506888409071717,1.2157977601724097,M15,2021-06-01 00:00:00+00:00
0.05895944075387203,1.1884767169634605,M15,2021-07-01 00:00:00+00:00
0.06178706529364875,1.2130202404549368,M15,2021-08-01 00:00:00+00:00
0.05409354176632405,1.2007496453341957,M15,2021-09-01 00:00:00+00:00
0.05272897447907542,1.2284830748368196,M15,2021-10-01 00:00:00+00:00
0.08266567194441513,1.1866518856670971,M15,2021-11-01 00:00:00+00:00
0.04610559009751681,1.1825531771061328,M15,2021-12-01 00:00:00+00:00
0.0668205988476643,1.1882702536133065,M15,2022-01-01 00:00:00+00:00
0.0624615781310356,1.1658397537646294,M15,2022-02-01 00:00:00+00:00
0.044288119757091876,1.175720813746993,M15,2022-03-01 00:00:00+00:00
0.08149000100047135,1.1915028705838677,M15,2022-04-01 00:00:00+00:00
0.06503278657059598,1.2013804516608069,M15,2022-05-01 00:00:00+00:00
0.08277608566318093,1.211836967814515,M15,2022-06-01 00:00:00+00:00
0.08120807175230634,1.2168136575384545,M15,2022-07-01 00:00:00+00:00
0.1063842718095165,1.230210076697547,M15,2022-08-01 00:00:00+00:00
0.1066594944592542,1.2249800839091063,M15,2022-09-01 00:00:00+00:00
0.13596892393688162,1.21150612873705,M15,2022-10-01 00:00:00+00:00
0.14007341098504614,1.1863348772388067,M15,2022-11-01 00:00:00+00:00
0.10176449836999082,1.1558449320624355,M15,2022-12-01 00:00:00+00:00
0.06448639750361528,1.1188933061912252,M15,2023-01-01 00:00:00+00:00
0.06820020155657791,1.1208775693941337,M15,2023-02-01 00:00:00+00:00
0.05293216264990133,1.1265769873435407,M15,2023-03-01 00:00:00+00:00
0.03535135985136127,1.1144093249057339,M15,2023-04-01 00:00:00+00:00
0.070933202853135,1.1698240180279793,M15,2023-05-01 00:00:00+00:00
0.03591167078158021,1.1336640884545908,M15,2023-06-01 00:00:00+00:00
0.06223623076348957,1.1480248088351355,M15,2023-07-01 00:00:00+00:00
0.01776080012972963,1.1079455775231937,M15,2023-08-01 00:00:00+00:00
0.07111718953424974,1.1404059011118646,M15,2023-09-01 00:00:00+00:00
0.07112797945419033,1.1512680933205366,M15,2023-10-01 00:00:00+00:00
0.03605960185211206,1.1161559897498343,M15,2023-11-01 00:00:00+00:00
0.04100444808884953,1.1145117248694125,M15,2023-12-01 00:00:00+00:00
0.044092604231056924,1.118306971950338,M15,2024-01-01 00:00:00+00:00
0.07204602939419005,1.1237290663593769,M15,2024-02-01 00:00:00+00:00
0.09693745561091856,1.1576149113652812,M15,2024-03-01 00:00:00+00:00
0.041298417826363634,1.1892032856326187,M15,2024-04-01 00:00:00+00:00
0.05943116919031738,1.1840519037948964,M15,2024-05-01 00:00:00+00:00
0.06073403464680634,1.1759948526268236,M15,2024-06-01 00:00:00+00:00
0.056866130447592325,1.1645163837095442,M15,2024-07-01 00:00:00+00:00
0.029907830070642998,1.1589996433012306,M15,2024-08-01 00:00:00+00:00
0.04182987416396652,1.1677440187537205,M15,2024-09-01 00:00:00+00:00
0.03659988100620192,1.152716141504796,M15,2024-10-01 00:00:00+00:00
0.03965943663750417,1.1383673211518832,M15,2024-11-01 00:00:00+00:00
0.04261776626633138,1.1657051897044433,M15,2024-12-01 00:00:00+00:00
0.06226066564613414,1.1120350744511607,M15,2025-01-01 00:00:00+00:00
0.020053319065107503,1.0993944655186052,M15,2025-02-01 00:00:00+00:00
0.03324114723632929,1.1135002713136988,M15,2025-03-01 00:00:00+00:00
0.03547632776487164,1.1131781445831472,M15,2025-04-01 00:00:00+00:00
-0.004624452870190306,1.1552264808006227,M15,2025-05-01 00:00:00+00:00
0.03234293447720671,1.1627548623871578,M15,2025-06-01 00:00:00+00:00
0.055416200937940176,1.1510714173057548,M15,2025-07-01 00:00:00+00:00
0.04260590840881331,1.1307093922863574,M15,2025-08-01 00:00:00+00:00
0.03545563222407349,1.123948284259211,M15,2025-09-01 00:00:00+00:00
0.05778604798814432,1.1281236247398354,M15,2025-10-01 00:00:00+00:00
0.0486756169085432,1.1019420068157106,M15,2025-11-01 00:00:00+00:00
0.01797494595863871,1.1211854983633576,M15,2025-12-01 00:00:00+00:00
0.004131561691769976,1.107974009494852,M15,2026-01-01 00:00:00+00:00
-0.003432999314158927,1.145055260946179,M15,2026-02-01 00:00:00+00:00
0.010255292377511428,1.154888385638064,M15,2026-03-01 00:00:00+00:00
