date,daily_net_log_return,daily_gross_log_return,daily_cost,active_bars,turnover_units,daily_net_return,model_family,track,fold,equity,display_name
2022-01-02 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,tuned_volume_assisted,1,1.0,LightGBM | tuned volume assisted
2022-02-08 00:00:00+00:00,0.0028207098334853465,0.003420709833485347,0.0006000000000000001,34,6.0,0.0028246917785579306,LightGBM,tuned_volume_assisted,1,1.0029351369856871,LightGBM | tuned volume assisted
2022-02-09 00:00:00+00:00,-0.00027082889974599996,-7.082889974599997e-05,0.0002,4,2.0,-0.00027079222891013277,LightGBM,tuned_volume_assisted,1,1.0026635499444905,LightGBM | tuned volume assisted
2022-02-10 00:00:00+00:00,-0.002634794113270736,-0.002034794113270736,0.0006000000000000001,17,6.0,-0.0026313260897723456,LightGBM,tuned_volume_assisted,1,1.0000252151862579,LightGBM | tuned volume assisted
2022-02-11 00:00:00+00:00,-0.010394203082970187,-0.009894203082970187,0.0005,26,5.0,-0.010340370032770108,LightGBM,tuned_volume_assisted,1,0.9896845844191314,LightGBM | tuned volume assisted
2022-02-13 00:00:00+00:00,-0.0001,0.0,0.0001,0,1.0,-9.999500016666385e-05,LightGBM,tuned_volume_assisted,1,0.9895856209089475,LightGBM | tuned volume assisted
2022-02-14 00:00:00+00:00,-0.0009876360967554,-0.0007876360967553999,0.0002,4,2.0,-0.0009871485447467965,LightGBM,tuned_volume_assisted,1,0.9886087529033649,LightGBM | tuned volume assisted
2022-02-15 00:00:00+00:00,-0.0073854460906002,-0.0069854460906002,0.0004,9,4.0,-0.007358240699470997,LightGBM,tuned_volume_assisted,1,0.9813343317418981,LightGBM | tuned volume assisted
2022-02-16 00:00:00+00:00,0.00018100201702573866,0.0007810020170257388,0.0006000000000000001,12,6.0,0.00018101839887929572,LightGBM,tuned_volume_assisted,1,0.9815119713113952,LightGBM | tuned volume assisted
2022-02-17 00:00:00+00:00,8.355847888059962e-05,0.0002835584788805996,0.0002,4,2.0,8.356196998748899e-05,LightGBM,tuned_volume_assisted,1,0.9815939883852843,LightGBM | tuned volume assisted
2022-02-18 00:00:00+00:00,0.00162664320912258,0.00212664320912258,0.0005,33,5.0,0.0016279669108203443,LightGBM,tuned_volume_assisted,1,0.9831919909182357,LightGBM | tuned volume assisted
2022-02-20 00:00:00+00:00,-0.0001,0.0,0.0001,0,1.0,-9.999500016666385e-05,LightGBM,tuned_volume_assisted,1,0.98309367663494,LightGBM | tuned volume assisted
2022-02-21 00:00:00+00:00,0.00019055084923010046,0.0007905508492301004,0.0006000000000000001,12,6.0,0.00019056900519642817,LightGBM,tuned_volume_assisted,1,0.9832810238189111,LightGBM | tuned volume assisted
2022-02-22 00:00:00+00:00,0.0025046155330711,0.0031046155330711,0.0006000000000000001,13,6.0,0.0025077547028127256,LightGBM,tuned_volume_assisted,1,0.9857468514305795,LightGBM | tuned volume assisted
2022-02-23 00:00:00+00:00,0.0016463951767266,0.0018463951767266002,0.0002,4,2.0,0.0016477512293628926,LightGBM,tuned_volume_assisted,1,0.9873711170168649,LightGBM | tuned volume assisted
2022-02-24 00:00:00+00:00,-0.026503513809027004,-0.025903513809027005,0.0006000000000000001,21,6.0,-0.0261553780745003,LightGBM,tuned_volume_assisted,1,0.9615460521514471,LightGBM | tuned volume assisted
2022-02-25 00:00:00+00:00,9.102020026620002e-05,0.00029102020026619996,0.0002,4,2.0,9.102434273033921e-05,LightGBM,tuned_volume_assisted,1,0.961633576248849,LightGBM | tuned volume assisted
2022-02-27 00:00:00+00:00,0.0,0.0,0.0,0,0.0,0.0,LightGBM,tuned_volume_assisted,1,0.961633576248849,LightGBM | tuned volume assisted
2022-02-28 00:00:00+00:00,-0.0015106135942731871,-0.0009106135942731868,0.0006000000000000001,53,6.0,-0.0015094731918656734,LightGBM,tuned_volume_assisted,1,0.9601820161451036,LightGBM | tuned volume assisted
2022-03-01 00:00:00+00:00,-0.0021701244110483996,-0.0015701244110483997,0.0006000000000000001,12,6.0,-0.0021677713934901144,LightGBM,tuned_volume_assisted,1,0.9581005610379605,LightGBM | tuned volume assisted
2022-03-02 00:00:00+00:00,-0.005427241079693098,-0.004827241079693098,0.0006000000000000001,62,6.0,-0.005412540213895922,LightGBM,tuned_volume_assisted,1,0.9529148032223863,LightGBM | tuned volume assisted
2022-03-03 00:00:00+00:00,0.004479139555635548,0.005079139555635549,0.0006000000000000001,12,6.0,0.004489185895266923,LightGBM,tuned_volume_assisted,1,0.9571926149164033,LightGBM | tuned volume assisted
2022-03-04 00:00:00+00:00,-0.00025356821229570014,0.0001464317877043,0.0004,8,4.0,-0.00025353606659361816,LightGBM,tuned_volume_assisted,1,0.9569499320658449,LightGBM | tuned volume assisted
